"date","geography","geography code","Rural Urban","Household Deprivation: All categories: Classification of household deprivation; measures: Value","Household Deprivation: Household is not deprived in any dimension; measures: Value","Household Deprivation: Household is deprived in 1 dimension; measures: Value","Household Deprivation: Household is deprived in 2 dimensions; measures: Value","Household Deprivation: Household is deprived in 3 dimensions; measures: Value","Household Deprivation: Household is deprived in 4 dimensions; measures: Value"
"2011","E00012435","E00012435","Total",140,49,55,27,8,1
"2011","E00012437","E00012437","Total",135,59,45,24,7,0
"2011","E00012421","E00012421","Total",130,62,46,20,2,0
"2011","E00012426","E00012426","Total",127,56,52,18,1,0
"2011","E00012446","E00012446","Total",127,49,56,17,5,0
"2011","E00012453","E00012453","Total",132,69,42,18,3,0
"2011","E00012436","E00012436","Total",150,55,56,30,9,0
"2011","E00012438","E00012438","Total",135,51,61,20,2,1
"2011","E00012439","E00012439","Total",121,60,33,24,4,0
"2011","E00012440","E00012440","Total",154,59,55,37,3,0
"2011","E00012441","E00012441","Total",118,44,44,25,3,2
"2011","E00012443","E00012443","Total",122,52,41,22,6,1
"2011","E00012444","E00012444","Total",113,61,26,24,2,0
"2011","E00012445","E00012445","Total",126,56,39,21,10,0
"2011","E00012447","E00012447","Total",118,50,44,20,4,0
"2011","E00165802","E00165802","Total",122,58,44,18,2,0
"2011","E00012783","E00012783","Total",136,96,31,7,2,0
"2011","E00012784","E00012784","Total",119,86,27,5,1,0
"2011","E00012785","E00012785","Total",128,66,35,21,5,1
"2011","E00012788","E00012788","Total",115,54,38,17,6,0
"2011","E00012814","E00012814","Total",133,88,31,11,3,0
"2011","E00012816","E00012816","Total",161,99,42,17,3,0
"2011","E00012808","E00012808","Total",113,60,40,9,4,0
"2011","E00012809","E00012809","Total",134,72,48,12,2,0
"2011","E00012811","E00012811","Total",193,107,59,24,2,1
"2011","E00012813","E00012813","Total",144,71,40,25,8,0
"2011","E00012817","E00012817","Total",148,69,51,23,5,0
"2011","E00012797","E00012797","Total",124,82,33,9,0,0
"2011","E00012798","E00012798","Total",124,78,35,11,0,0
"2011","E00012801","E00012801","Total",142,83,42,14,3,0
"2011","E00012803","E00012803","Total",147,66,57,16,5,3
"2011","E00012806","E00012806","Total",142,80,45,10,5,2
"2011","E00012799","E00012799","Total",122,89,21,10,2,0
"2011","E00012800","E00012800","Total",136,94,32,9,0,1
"2011","E00012802","E00012802","Total",141,81,39,15,6,0
"2011","E00012804","E00012804","Total",146,76,50,14,4,2
"2011","E00012805","E00012805","Total",100,61,30,7,2,0
"2011","E00012807","E00012807","Total",139,72,47,16,3,1
"2011","E00012810","E00012810","Total",142,85,37,17,2,1
"2011","E00012812","E00012812","Total",147,85,50,11,1,0
"2011","E00012815","E00012815","Total",121,88,24,7,1,1
"2011","E00012818","E00012818","Total",139,70,36,26,6,1
"2011","E00012761","E00012761","Total",134,32,57,30,13,2
"2011","E00012774","E00012774","Total",129,66,40,17,6,0
"2011","E00012775","E00012775","Total",116,25,50,25,15,1
"2011","E00012780","E00012780","Total",139,27,55,41,16,0
"2011","E00012750","E00012750","Total",129,59,36,26,8,0
"2011","E00012753","E00012753","Total",139,44,39,39,15,2
"2011","E00012754","E00012754","Total",114,43,38,23,10,0
"2011","E00012776","E00012776","Total",128,37,43,33,13,2
"2011","E00012781","E00012781","Total",123,72,33,11,7,0
"2011","E00012782","E00012782","Total",103,31,36,18,17,1
"2011","E00012758","E00012758","Total",163,63,61,33,4,2
"2011","E00012762","E00012762","Total",126,25,40,37,23,1
"2011","E00012764","E00012764","Total",170,47,60,48,12,3
"2011","E00012765","E00012765","Total",175,47,62,39,24,3
"2011","E00168185","E00168185","Total",118,42,42,23,9,2
"2011","E00168194","E00168194","Total",149,49,56,28,14,2
"2011","E00168858","E00168858","Total",126,55,40,21,9,1
"2011","E00012747","E00012747","Total",155,54,50,38,13,0
"2011","E00012749","E00012749","Total",155,47,55,42,10,1
"2011","E00012768","E00012768","Total",121,17,40,49,14,1
"2011","E00012771","E00012771","Total",137,33,38,43,20,3
"2011","E00168184","E00168184","Total",184,78,85,14,7,0
"2011","E00168186","E00168186","Total",99,17,28,29,21,4
"2011","E00168193","E00168193","Total",98,22,36,22,14,4
"2011","E00168856","E00168856","Total",232,69,104,49,7,3
"2011","E00013327","E00013327","Total",142,36,47,35,23,1
"2011","E00168187","E00168187","Total",122,49,53,16,4,0
"2011","E00168188","E00168188","Total",126,57,55,10,2,2
"2011","E00168190","E00168190","Total",122,46,43,18,14,1
"2011","E00168877","E00168877","Total",137,55,60,18,4,0
"2011","E00013324","E00013324","Total",120,44,37,26,12,1
"2011","E00013333","E00013333","Total",132,80,37,11,3,1
"2011","E00013334","E00013334","Total",131,68,39,21,3,0
"2011","E00013335","E00013335","Total",107,23,35,37,11,1
"2011","E00168189","E00168189","Total",111,54,31,23,3,0
"2011","E00168191","E00168191","Total",58,26,21,11,0,0
"2011","E00013032","E00013032","Total",127,17,44,42,16,8
"2011","E00013033","E00013033","Total",133,44,53,26,10,0
"2011","E00013034","E00013034","Total",168,47,57,48,15,1
"2011","E00013035","E00013035","Total",128,36,54,29,9,0
"2011","E00013040","E00013040","Total",120,45,38,31,5,1
"2011","E00013074","E00013074","Total",129,35,32,45,17,0
"2011","E00013079","E00013079","Total",118,42,45,25,6,0
"2011","E00013081","E00013081","Total",124,43,46,30,4,1
"2011","E00013082","E00013082","Total",121,46,41,24,10,0
"2011","E00013055","E00013055","Total",133,38,53,27,13,2
"2011","E00013056","E00013056","Total",122,41,40,32,9,0
"2011","E00013080","E00013080","Total",103,38,40,20,5,0
"2011","E00013083","E00013083","Total",132,39,56,29,7,1
"2011","E00013057","E00013057","Total",132,18,46,48,20,0
"2011","E00013058","E00013058","Total",138,24,43,46,22,3
"2011","E00013059","E00013059","Total",140,55,53,26,5,1
"2011","E00013060","E00013060","Total",113,36,48,25,3,1
"2011","E00013084","E00013084","Total",86,19,31,23,11,2
"2011","E00013075","E00013075","Total",114,40,46,25,3,0
"2011","E00013076","E00013076","Total",140,58,45,27,10,0
"2011","E00013077","E00013077","Total",152,40,61,38,12,1
"2011","E00013078","E00013078","Total",103,23,42,24,12,2
"2011","E00013089","E00013089","Total",113,22,33,40,16,2
"2011","E00013090","E00013090","Total",137,28,52,43,11,3
"2011","E00013091","E00013091","Total",129,25,52,39,13,0
"2011","E00013101","E00013101","Total",128,30,44,39,12,3
"2011","E00013112","E00013112","Total",116,24,45,32,14,1
"2011","E00013096","E00013096","Total",153,17,66,51,17,2
"2011","E00013097","E00013097","Total",128,17,55,38,14,4
"2011","E00013098","E00013098","Total",111,29,37,34,11,0
"2011","E00013102","E00013102","Total",154,18,53,49,31,3
"2011","E00013109","E00013109","Total",132,30,49,38,12,3
"2011","E00013110","E00013110","Total",134,26,46,43,15,4
"2011","E00013111","E00013111","Total",155,51,56,38,10,0
